datetime,wind_federal_dayaheadforecast,wind_Flanders_dayaheadforecast,wind_Wallonia_dayaheadforecast,day_ahead_load,Solar_day_ahead_forecasted
2023-05-28T09:00:00+00:00,1130.99,47.0,6.9,8264.87,3658.724
2023-05-28T08:45:00+00:00,1072.41,41.9,6.3,8231.19,3546.501
2023-05-28T08:30:00+00:00,1006.66,38.2,5.6,8138.09,3429.826
2023-05-28T08:15:00+00:00,946.16,34.9,5.2,8049.93,3314.037
2023-05-28T08:00:00+00:00,891.42,31.3,4.4,8086.48,3186.638
2023-05-28T07:45:00+00:00,879.05,27.2,3.2,8031.03,3042.824
2023-05-28T07:30:00+00:00,873.21,25.3,2.7,7937.94,2872.434
2023-05-28T07:15:00+00:00,870.36,24.7,2.5,7934.27,2679.262
2023-05-28T07:00:00+00:00,870.5,25.1,2.4,7763.35,2470.235
2023-05-28T06:45:00+00:00,893.33,27.0,2.8,7717.32,2242.952
2023-05-28T06:30:00+00:00,915.71,29.4,3.0,7657.96,1999.91
2023-05-28T06:15:00+00:00,937.94,32.0,3.0,7543.57,1761.934
2023-05-28T06:00:00+00:00,960.54,37.1,3.3,7319.76,1545.628
2023-05-28T05:45:00+00:00,976.04,44.9,3.7,7276.75,1347.22
2023-05-28T05:30:00+00:00,991.38,49.8,3.9,7195.98,1161.694
2023-05-28T05:15:00+00:00,1006.24,52.8,3.9,7113.04,988.76
2023-05-28T05:00:00+00:00,1022.03,55.0,3.9,7017.94,822.997
2023-05-28T04:45:00+00:00,1021.33,55.8,3.5,6950.23,658.397
2023-05-28T04:30:00+00:00,1017.66,57.0,3.3,6842.21,515.775
2023-05-28T04:15:00+00:00,1011.73,58.8,3.3,6771.27,403.861
2023-05-28T04:00:00+00:00,1003.75,60.2,3.3,6804.21,300.437
2023-05-28T03:45:00+00:00,990.33,61.3,3.4,6722.82,201.894
2023-05-28T03:30:00+00:00,977.1,62.5,3.4,6622.04,119.845
2023-05-28T03:15:00+00:00,962.98,63.4,3.5,6647.67,56.132
2023-05-28T03:00:00+00:00,951.19,63.9,3.4,6548.75,13.273
2023-05-28T02:45:00+00:00,952.07,63.5,3.5,6596.67,0.0
2023-05-28T02:30:00+00:00,957.1,63.8,3.4,6558.03,0.0
2023-05-28T02:15:00+00:00,962.28,64.6,3.5,6498.37,0.0
2023-05-28T02:00:00+00:00,968.13,65.2,3.6,6506.82,0.0
2023-05-28T01:45:00+00:00,980.41,66.3,3.6,6562.11,0.0
2023-05-28T01:30:00+00:00,995.74,67.3,3.9,6570.71,0.0
2023-05-28T01:15:00+00:00,1011.27,68.2,4.3,6560.76,0.0
2023-05-28T01:00:00+00:00,1025.38,69.7,4.8,6565.64,0.0
2023-05-28T00:45:00+00:00,1034.43,71.9,5.7,6555.38,0.0
2023-05-28T00:30:00+00:00,1043.09,73.4,6.4,6575.0,0.0
2023-05-28T00:15:00+00:00,1053.58,74.8,6.8,6590.29,0.0
2023-05-28T00:00:00+00:00,1062.57,76.5,7.4,6610.81,0.0
2023-05-27T23:45:00+00:00,1062.06,78.4,8.0,6651.52,0.0
2023-05-27T23:30:00+00:00,1059.1,80.0,8.4,6678.15,0.0
2023-05-27T23:15:00+00:00,1054.91,81.5,9.0,6688.11,0.0
2023-05-27T23:00:00+00:00,1050.9,83.1,9.4,7002.49,0.0
2023-05-27T22:45:00+00:00,1065.96,84.8,9.7,7090.59,0.0
2023-05-27T22:30:00+00:00,1081.62,86.2,10.2,7234.48,0.0
2023-05-27T22:15:00+00:00,1096.96,86.8,10.7,7237.47,0.0
2023-05-27T22:00:00+00:00,1111.69,87.3,11.4,7373.9,0.0
2023-05-27T21:45:00+00:00,921.19,75.9,11.8,7416.37,0.0
2023-05-27T21:30:00+00:00,932.1,75.5,11.8,7518.48,0.0
2023-05-27T21:15:00+00:00,945.41,75.5,11.7,7671.06,0.0
2023-05-27T21:00:00+00:00,959.9,75.4,11.7,7823.72,0.0
2023-05-27T20:45:00+00:00,974.92,74.8,11.9,7902.15,0.0
